loss,accuracy,auc,val_loss,val_accuracy,val_auc,lr
0.7644134759902954,0.5571428537368774,0.5465306043624878,0.7013170719146729,0.5,0.4000000059604645,1e-04
0.8578436970710754,0.5785714387893677,0.5496938824653625,0.6944811344146729,0.5,0.5333333015441895,1e-04
0.6899405121803284,0.6142857074737549,0.6475510001182556,0.6931439638137817,0.5,0.5666666626930237,1e-04
0.8165324330329895,0.5285714268684387,0.4955102205276489,0.6930574178695679,0.5,0.5333333611488342,1e-04
0.7995306849479675,0.5142857432365417,0.5147958993911743,0.6938160061836243,0.5,0.5,1e-04
0.7908157110214233,0.5,0.45632654428482056,0.6944839358329773,0.5,0.5666666626930237,1e-04
0.8578746318817139,0.40714284777641296,0.3924489915370941,0.6942788362503052,0.5,0.5,2e-05
0.8634111881256104,0.4571428596973419,0.4348979592323303,0.6940740942955017,0.5,0.46666663885116577,2e-05
0.7595292925834656,0.5285714268684387,0.5290815830230713,0.6937375664710999,0.5,0.5666666626930237,2e-05
